Gene name	Human gene name
H2-Ab1	HLA-DQB2
Elmod1	ELMOD1
Hmbox1	HMBOX1
Pknox1	PKNOX1
Ppef1	PPEF1
Nrsn2	NRSN2
Rhbdd3	RHBDD3
Lrp3	LRP3
Ercc8	ERCC8
Ccl19	CCL19
Nxph2	NXPH2
Tex43	TEX43
Serping1	SERPING1
Lrch1	LRCH1
Smim7	AC008764.4
Smim7	SMIM7
Sult2a6	SULT2A1
Fam205a1	FAM205A
Otc	OTC
Pnmal2	PNMA8B
E2f8	E2F8
Klf13	KLF13
Gm12394	FAM205A
Twist2	TWIST2
Ccl21a	CCL21
B230359F08Rik	TRAV22
Hsp90aa1	HSP90AA1
3830406C13Rik	C3orf14
Trav17	TRAV8-7
Rpp25	RPP25
Pnmal1	PNMA8A
Olfr951	OR8G1
Kcnq1	KCNQ1
Src	SRC
Plat	PLAT
Zbtb34	ZBTB34
Tsc22d3	TSC22D3
Il5	IL5
Ar	AR
Adgrg4	ADGRG4
Cdh13	CDH13
Osbpl5	OSBPL5
Cox5a	COX5A
Sdf2l1	SDF2L1
Nav2	NAV2
Krt7	KRT7
Fam219b	FAM219B
Paqr9	PAQR9
Car9	CA9
Noxa1	NOXA1
Wdr44	WDR44
Klhl15	KLHL15
Pkhd1	PKHD1
Trmt12	TRMT12
Ripk1	RIPK1
Nf2	NF2
Ydjc	YDJC
Cngb1	CNGB1
Nucks1	NUCKS1
Zbtb43	ZBTB43
Olfr1505	OR9I1
Ndufb9	NDUFB9
Rnf139	RNF139
Lrif1	LRIF1
Dnajb1	DNAJB1
Atp6v1c1	ATP6V1C1
Tatdn1	TATDN1
Trav18	TRAV27
Ube2l3	UBE2L3
Tcrg-V1	TRGV11
Cavin1	CAVIN1
Fam131b	FAM131B
Faxc	FAXC
Tlr7	TLR7
Saxo2	SAXO2
Carmil1	CARMIL1
Ghdc	GHDC
Gucy2f	GUCY2F
Dennd4b	DENND4B
Ccdc116	CCDC116
Vps11	VPS11
Ybx1	YBX1
Mfsd12	MFSD12
Ptprs	PTPRS
Serpinb6a	SERPINB6
Tpst2	TPST2
Celf3	CELF3
Babam2	BABAM2
Trpv2	TRPV2
Trav19	TRAV29DV5
Entpd8	ENTPD8
Amigo3	AMIGO3
Fsip2	FSIP2
Rbsn	RBSN
Mrpl30	AC079447.1
Mrpl30	AC092587.1
Mrpl30	MRPL30
Fzr1	FZR1
Dgcr6	AC007326.4
Dgcr6	DGCR6L
Dgcr6	AC007325.4
Dgcr6	DGCR6
Rpp40	RPP40
Ldhd	LDHD
Clec16a	CLEC16A
Vdac2	VDAC2
Cdkl5	CDKL5
Tnfaip2	TNFAIP2
AC154682.1	C3orf14
Nkx2-9	NKX2-8
Tmem181a	TMEM181
Pcolce2	PCOLCE2
Olfr954	OR8G1
Ntng2	NTNG2
Kif1a	KIF1A
Gm34302	DWORF
Myt1l	MYT1L
Zfp266	ZNF561
Zfp266	ZNF562
Ahcy	AHCY
Znrf1	ZNRF1
Smg1	SMG1
Plin1	PLIN1
Prodh	AC007325.2
Prodh	PRODH
Ighv8-2	IGHV2-70
Ighv8-2	IGHV2OR16-5
Ighv8-2	IGHV2-5
Ighv8-2	IGHV2-70D
Ighv8-2	IGHV2-26
Tcrg-C4	TRGC1
Tcrg-C4	TRGC2
Kbtbd8	KBTBD8
Cep44	CEP44
Gm42372	PNMA8C
Zfp13	ZNF205
Olfr1076	OR8K3
Cpne9	CPNE9
Nudt8	NUDT8
Lama2	LAMA2
Gnb5	GNB5
Lmnb1	LMNB1
Psg19	PSG6
Psg19	CEACAM8
Psg19	PSG5
Psg19	PSG2
Psg19	CEACAM6
Psg19	CEACAM5
Psg19	PSG3
Psg19	CEACAM3
Psg19	PSG9
Psg19	PSG7
Psg19	CEACAM7
Psg19	CEACAM1
Psg19	PSG4
Psg19	PSG11
Psg19	PSG1
Psg19	PSG8
Psg19	AC243967.1
Iglv1	IGLV7-46
Iglv1	IGLV7-43
Myo1b	MYO1B
Iglc1	IGLL1
Iglc1	IGLC1
Iglc1	IGLC7
Iglc1	IGLC2
Iglc1	IGLC3
Iglc1	IGLL5
Mrps30	MRPS30
Iglc3	IGLL1
Iglc3	IGLC1
Iglc3	IGLC7
Iglc3	IGLC2
Iglc3	IGLC3
Iglc3	IGLL5
Tcirg1	TCIRG1
Pld1	PLD1
Nudt8	NUDT8
Rgs1	RGS1
Fam234a	AC004754.1
Fam234a	FAM234A
Hdac4	HDAC4
Atp6v0a1	ATP6V0A1
Cd164l2	CD164L2
Spata19	SPATA19
Gabrb2	GABRB2
Dcun1d2	DCUN1D2
Pcmtd1	PCMTD1
4930404N11Rik	C19orf71
Tmx1	TMX1
Tlx1	TLX1
Gpr3	GPR3
Rs1	RS1
Ikzf3	IKZF3
Ccdc8	CCDC8
Tmem131l	TMEM131L
Olfr1077-ps1	OR8K3
Asic5	ASIC5
Tom1l2	TOM1L2
Olfr1079	OR8K3
Riiad1	RIIAD1
Cd209a	CLEC4M
Cd209a	CD209
Tmem254c	TMEM254
Trim72	TRIM72
Trh	TRH
Cdh5	CDH5
Comtd1	COMTD1
Ighv1-4	IGHV1-24
Ighv1-4	IGHV1-69-2
Nqo2	NQO2
Psat1	PSAT1
Pnrc2	PNRC2
Gdf6	GDF6
Stat5b	STAT5B
Efl1	EFL1
Gnat3	GNAT3
Ptch2	PTCH2
Fam107a	FAM107A
Sox12	SOX12
Dlg3	DLG3
Dnpep	DNPEP
Tarsl2	TARSL2
Sytl2	SYTL2
Ccdc148	CCDC148
Zcchc3	ZCCHC3
Aldh1a2	ALDH1A2
Arhgap39	ARHGAP39
Jade1	JADE1
Edc4	EDC4
Epor	EPOR
Cnr2	CNR2
Umod	UMOD
Ube2d2b	UBE2D2
Evi5	EVI5
Mfap4	MFAP4
Gucy1b3	GUCY1B3
Trav21-dv12	TRAV26-2
Fgf21	FGF21
Tm2d3	TM2D3
Tmem106b	TMEM106B
Ldlrad1	LDLRAD1
RMST_1	RMST
Il1f6	IL36A
Tmco3	TMCO3
Tfrc	TFRC
Slc36a2	SLC36A2
Cd53	CD53
Bzw2	BZW2
Lrp10	LRP10
Best1	BEST1
Chmp4c	CHMP4C
Mapk7	MAPK7
Fut1	FUT1
Stard3nl	STARD3NL
Enah	ENAH
Zfp72	ZNF737
Zfp72	ZNF729
Zfp72	ZNF681
Zfp72	ZNF138
Zfp72	ZNF493
Zfp72	ZNF98
Zfp72	ZNF90
Zfp72	ZNF195
Zfp72	ZNF714
Zfp72	ZNF708
Zfp72	ZNF727
Zfp72	ZNF486
Zfp72	ZNF66
Zfp72	ZNF273
Zfp72	ZNF679
Zfp72	ZNF506
Zfp72	ZNF117
Zfp72	ZNF626
Zfp72	ZNF253
Zfp72	ZNF716
Zfp72	ZNF93
Zfp72	ZNF479
Zfp72	ZNF257
Zfp72	ZNF676
Zfp72	ZNF726
Zfp72	ZNF718
Zfp72	ZNF728
Zfp72	ZNF85
Zfp72	AC115220.1
Zfp72	ZNF431
Zfp72	ZNF100
Zfp72	ZNF675
Zfp72	ZNF680
Zfp72	ZNF735
Zfp72	ZNF695
Zfp72	ZNF732
Zfp72	ZNF492
Zfp72	ZNF678
Zfp72	ZNF430
Zfp72	ZNF43
Zfp72	ZNF730
Zfp72	ZNF724
Zfp72	ZNF254
Zfp72	AC092329.3
Zfp72	ZNF736
Zfp72	ZNF92
Zfp72	ZNF141
Zfp72	ZNF682
Oit1	FAM3D
Snx16	SNX16
Birc6	BIRC6
Mrpl33	MRPL33
Ift172	IFT172
Hopx	HOPX
Trdv1	TRAV34
Sap30l	SAP30L
Lrpprc	LRPPRC
Trdv2-2	TRAV38-2DV8
Trdv2-2	TRAV38-1
Frmd6	FRMD6
Blcap	BLCAP
Hmox2	HMOX2
Ulk1	ULK1
Trdv2-1	TRAV38-2DV8
Trdv2-1	TRAV38-1
Trim54	TRIM54
Nnat	NNAT
Rbks	RBKS
Mtdh	MTDH
Elk4	ELK4
Mcemp1	MCEMP1
Mecom	MECOM
Cd209e	CLEC4M
Cd209e	CD209
Adra2b	ADRA2B
1110032A03Rik	C11orf1
Fam168b	FAM168B
Rab3gap2	RAB3GAP2
Olfr1080	OR8K3
Gm9833	MYEF2
Ftl1-ps1	FTL
Pitpnm2	PITPNM2
Ankmy2	ANKMY2
Gm1123	AC136352.4
Gm1123	CXADR
Gm37389	FABP9
Phyh	PHYH
Fuca1	FUCA1
Iglc4	IGLL1
Iglc4	IGLC1
Iglc4	IGLC7
Iglc4	IGLC2
Iglc4	IGLC3
Iglc4	IGLL5
Mfsd4a	MFSD4A
Fabp9	FABP9
Ssr1	SSR1
Olfr658	OR52N4
Moxd1	MOXD1
Pmp2	PMP2
Gpat2	GPAT2
Shkbp1	SHKBP1
Serinc2	SERINC2
Cd200r1	CD200R1
Cd200r1	CD200R1L
Cdip1	CDIP1
Gnai1	GNAI1
Slc45a2	SLC45A2
Ephb1	EPHB1
C7	C7
Alg9	AP001781.3
Alg9	ALG9
Coq5	COQ5
Nrn1l	NRN1L
Tprn	TPRN
Zfp35	AC245748.1
Trappc5	TRAPPC5
Get4	GET4
Zeb1	ZEB1
Rxfp3	RXFP3
Slirp	SLIRP
Fabp4	FABP4
Whrn	WHRN
Psg17	PSG6
Psg17	CEACAM8
Psg17	PSG5
Psg17	PSG2
Psg17	CEACAM6
Psg17	CEACAM5
Psg17	PSG3
Psg17	CEACAM3
Psg17	PSG9
Psg17	PSG7
Psg17	CEACAM7
Psg17	CEACAM1
Psg17	PSG4
Psg17	PSG11
Psg17	PSG1
Psg17	PSG8
Psg17	AC243967.1
Creb3l1	CREB3L1
Zfp24	ZNF24
6820408C15Rik	C20orf96
Arid4b	ARID4B
Nifk	NIFK
Atp10b	ATP10B
Lyg2	LYG2
Arhgef4	ARHGEF4
Rps9	RPS9
Scel	SCEL
Tnfaip8l3	TNFAIP8L3
Brpf1	BRPF1
Zfp618	ZNF618
Alkbh1	ALKBH1
C130060K24Rik	QRFPR
Chordc1	CHORDC1
Sec24d	SEC24D
Fdxacb1	FDXACB1
Tmem45b	TMEM45B
Gramd4	GRAMD4
Ccdc84	CCDC84
Zpbp2	ZPBP2
Pick1	PICK1
Ighv1-7	IGHV1-24
Ighv1-7	IGHV1-69-2
Dlg5	DLG5
Ppp5c	PPP5C
Bean1	BEAN1
Zfp825	ZNF124
Glt8d1	GLT8D1
Fam90a1b	FAM90A26
Fam90a1b	FAM90A1
Iars2	IARS2
Umps	UMPS
Cd209d	CLEC4M
Cd209d	CD209
Sptbn4	SPTBN4
Iqsec2	IQSEC2
Sftpc	SFTPC
Prickle2	PRICKLE2
Snw1	SNW1
Mill2	MICA
Mill2	MICB
Card6	CARD6
Fahd2a	FAHD2A
Fahd2a	FAHD2B
Tubb5	TUBB
Adap1	ADAP1
Ppp1r3g	PPP1R3G
Lgi3	LGI3
Mettl14	METTL14
Fcer2a	FCER2
Dpm3	DPM3
Ccdc7b	CCDC7
Ndufv1	NDUFV1
Adamts12	ADAMTS12
Mettl13	METTL13
Lyg1	LYG1
Napsa	NAPSA
Slc45a3	SLC45A3
Ddx56	DDX56
Spatc1l	SPATC1L
Spopl	SPOPL
Susd3	SUSD3
Efcab10	EFCAB10
Tpbgl	TPBGL
Unc13a	UNC13A
Gm572	C1orf127
Cox19	COX19
Izumo1	IZUMO1
Luc7l	LUC7L
Spink2	SPINK2
Itga5	ITGA5
Cpne6	CPNE6
Gnai2	GNAI2
Cntf	CNTF
Zfp91	ZFP91
Zfp91	ZFP91-CNTF
Spcs1	SPCS1
Pianp	PIANP
Vsnl1	VSNL1
Rasip1	RASIP1
Cyp2w1	CYP2W1
Tnip3	TNIP3
Telo2	TELO2
Fgf10	FGF10
Slc16a8	SLC16A8
Zeb2	ZEB2
Cd200r4	CD200R1
Cd200r4	CD200R1L
Cd82	CD82
Gpr146	GPR146
Dynlt1c	DYNLT1
Fam46b	FAM46B
AI314180	KIAA0368
Ino80c	AC007998.2
Ino80c	INO80C
A730046J19Rik	SERTM2
Iglc2	IGLL1
Iglc2	IGLC1
Iglc2	IGLC7
Iglc2	IGLC2
Iglc2	IGLC3
Iglc2	IGLL5
Mlh3	MLH3
Ankrd49	ANKRD49
Map3k6	MAP3K6
Cnpy3	CNPY3
March3	MARCH3
Gja3	GJA3
Mta2	MTA2
Slc25a13	SLC25A13
Ormdl3	ORMDL3
Canx	CANX
Mrgprg	MRGPRG
Elp4	ELP4
Olfr1082	OR8K3
Gipc1	GIPC1
Trav23	TRAV39
Gper1	GPER1
Ucma	UCMA
Defb23	DEFB129
Mre11a	MRE11
Btbd19	BTBD19
Myzap	GCOM1
Olfr1084	OR8K3
Prps2	PRPS2
3110082I17Rik	C7orf50
Iglv3	IGLV4-3
Zcchc17	ZCCHC17
Rdh10	RDH10
Hmgcl	HMGCL
Gjb2	GJB2
Tox4	TOX4
Gm4884	C2orf78
Lmx1b	LMX1B
Hsp90b1	HSP90B1
Opcml	OPCML
Olfr1085	OR8K3
Zfand2a	ZFAND2A
Tubb1	TUBB1
Iglv2	IGLV7-46
Iglv2	IGLV7-43
Olfr664	OR52N1
Taok2	TAOK2
Ptpn21	PTPN21
Fabp3	FABP3
Podn	PODN
Olfr1086	OR5T2
Polr2m	POLR2M
Casz1	CASZ1
Dennd4c	DENND4C
Twistnb	TWISTNB
Tatdn2	TATDN2
Tatdn2	AC022384.1
Lrrc3c	LRRC3C
Mettl3	METTL3
Obox8	TPRX1
Cd209b	CLEC4M
Cd209b	CD209
Defb20	DEFB128
Dynll1	DYNLL1
Gjb6	GJB6
Rab3d	RAB3D
Mpi	MPI
Ftsj1	FTSJ1
Lsm1	LSM1
Bcap31	BCAP31
Rgs21	RGS21
Arhgap10	ARHGAP10
Uncx	UNCX
Itch	ITCH
Gcom1	GCOM1
Olfr1087	OR8K3
Abtb1	ABTB1
Trappc4	TRAPPC4
Tmem260	TMEM260
Baalc	BAALC
Ctnnbl1	CTNNBL1
Ubr5	UBR5
Lrrc75a	LRRC75A
Scp2	SCP2
Micall2	MICALL2
Ggps1	GGPS1
Fbxo8	FBXO8
Colgalt1	COLGALT1
Slc25a39	SLC25A39
Ssna1	SSNA1
Rps25	RPS25
Sbk3	SBK3
Dpp4	DPP4
Exosc9	EXOSC9
Cyp19a1	CYP19A1
Rab3il1	RAB3IL1
Znhit6	ZNHIT6
Rest	REST
Phka1	PHKA1
Usp17le	USP17L7
Usp17le	USP17L1
Usp17le	USP17L17
Usp17le	USP17L13
Usp17le	USP17L2
Usp17le	USP17L10
Usp17le	USP17L15
Usp17le	USP17L4
Usp17le	USP17L12
Usp17le	USP17L8
Usp17le	USP17L19
Usp17le	USP17L21
Usp17le	USP17L22
Usp17le	USP17L11
Usp17le	USP17L18
Usp17le	USP17L20
Usp17le	USP17L23
Usp17le	USP17L24
Usp17le	USP17L25
Usp17le	USP17L26
Usp17le	USP17L5
Usp17le	USP17L27
Usp17le	USP17L28
Usp17le	USP17L29
Usp17le	USP17L30
Usp17le	USP17L3
Zfp579	ZNF579
Pcdh18	PCDH18
Apoo	APOO
Foxo3	FOXO3
Tmem38a	TMEM38A
Mrps11	MRPS11
Mrgpre	MRGPRE
Ftcd	FTCD
Rad51ap2	RAD51AP2
Spef2	SPEF2
Trnp1	TRNP1
Usp17lb	USP17L7
Usp17lb	USP17L1
Usp17lb	USP17L17
Usp17lb	USP17L13
Usp17lb	USP17L2
Usp17lb	USP17L10
Usp17lb	USP17L15
Usp17lb	USP17L4
Usp17lb	USP17L12
Usp17lb	USP17L8
Usp17lb	USP17L19
Usp17lb	USP17L21
Usp17lb	USP17L22
Usp17lb	USP17L11
Usp17lb	USP17L18
Usp17lb	USP17L20
Usp17lb	USP17L23
Usp17lb	USP17L24
Usp17lb	USP17L25
Usp17lb	USP17L26
Usp17lb	USP17L5
Usp17lb	USP17L27
Usp17lb	USP17L28
Usp17lb	USP17L29
Usp17lb	USP17L30
Usp17lb	USP17L3
Rab2b	RAB2B
H2-Aa	HLA-DQA1
H2-Aa	HLA-DQA2
Agt	AGT
Vrtn	VRTN
Srsf9	SRSF9
Fgd3	FGD3
Fzd6	FZD6
Mrpl46	MRPL46
Defb22	DEFB126
Cxcl2	CXCL2
Cxcl2	CXCL3
Cxcl2	CXCL1
Srrd	SRRD
Gsdma3	GSDMA
Gldn	GLDN
Arih1	ARIH1
Tspan7	AF241726.2
Tspan7	TSPAN7
Aatf	AATF
Ctgf	CTGF
Pdlim5	PDLIM5
Pctp	PCTP
BC030867	C17orf53
Dcaf12	DCAF12
Stau2	STAU2
Il1f5	IL36RN
Ints1	INTS1
Atp5e	ATP5E
Atp5e	ATP5EP2
Kcna3	KCNA3
Akp3	ALPP
Akp3	ALPPL2
Akp3	ALPI
Txndc9	TXNDC9
Syndig1l	SYNDIG1L
Defb26	DEFB125
Cphx2	CPHXL
Cphx2	AC025287.4
Tfip11	TFIP11
Defb28	DEFB115
Ccna2	CCNA2
2310022A10Rik	C19orf47
Cphx3	CPHXL
Cphx3	AC025287.4
Reep4	REEP4
Slc25a19	SLC25A19
Elovl7	ELOVL7
Kcna2	KCNA2
Duxbl2	DUXB
Rpp21	RPP21
Apc	APC
Cfap69	CFAP69
Tmem35a	TMEM35A
Nfkb1	NFKB1
Nedd1	NEDD1
Rgs18	RGS18
Defb29	DEFB116
Adam30	ADAM30
Slc50a1	SLC50A1
Reg4	REG4
Tcp11	TCP11
Defb21	DEFB118
Ighv1-9	IGHV1-24
Ighv1-9	IGHV1-69-2
Ophn1	OPHN1
Plekhb1	PLEKHB1
Bbs7	BBS7
Tmem254b	TMEM254
Slco2b1	SLCO2B1
Snrnp40	SNRNP40
Grpr	GRPR
Erap1	ERAP1
Olfr1089	OR8K3
Ecel1	ECEL1
Pglyrp1	PGLYRP1
Aco2	ACO2
Olfr166	OR2L13
Nadsyn1	NADSYN1
Ppig	PPIG
Tnks2	TNKS2
Ap3m2	AP3M2
Prelid3b	PRELID3B
Arsi	ARSI
Gsdma2	GSDMA
Plac9b	PLAC9
Map3k7	MAP3K7
Lbx1	LBX1
Olfr1090	OR8K3
Star	STAR
Mdc1	MDC1
Prpf18	AL157392.5
Prpf18	PRPF18
Cryl1	CRYL1
Gale	GALE
Zfp831	ZNF831
Nnt	NNT
Aadat	AADAT
Sulf1	SULF1
Rnf25	RNF25
Gm1113	VSIG10L2
Sult2a8	SULT2A1
Arid5b	ARID5B
Gsdmc	GSDMC
Barx2	BARX2
Il1rl2	IL1RL2
Hmgcs2	HMGCS2
Cast	CAST
Epdr1	EPDR1
Zfp384	ZNF384
Nkain1	NKAIN1
Osbp2	OSBP2
Ctc1	CTC1
Gtf2h5	GTF2H5
Olfr167	OR2L2
Olfr167	OR2L8
Olfr167	OR2L5
Olfr167	OR2L3
Ptcra	PTCRA
Defb36	DEFB123
Mex3b	MEX3B
Nwd1	NWD1
Kdf1	KDF1
Olfr168	OR2L13
Gnaq	GNAQ
Rpl37	RPL37
Ddx25	DDX25
Depdc1b	DEPDC1B
Mid2	MID2
Trpc1	TRPC1
Cenpi	CENPI
Ptpn18	PTPN18
Olfr1093	OR5T3
Olfr1093	OR5T1
Camk1	CAMK1
Slc25a21	SLC25A21
Rfc1	RFC1
Fabp12	FABP12
Cit	CIT
Olfr169	OR2AJ1
Dock10	DOCK10
Hells	HELLS
C330018D20Rik	C5orf63
Ccdc61	CCDC61
Mmgt2	MMGT1
Scn1b	SCN1B
Cacnb2	CACNB2
Rgl3	RGL3
Gm26938	TMEM184A
Ucn	UCN
Sntg1	SNTG1
Mafk	MAFK
Pax9	PAX9
Trpc4	TRPC4
Suclg2	SUCLG2
Olfr1444	OR5B21
Ogg1	OGG1
Olfr44	OR8G1
Cdkn1c	CDKN1C
Psmg3	PSMG3
Tnk2	TNK2
Slc6a16	SLC6A16
Tulp4	TULP4
Tmem205	TMEM205
Tmem184a	TMEM184A
Cfap53	CFAP53
Olfr141	OR5T2
Defb25	DEFB124
Ferd3l	FERD3L
Olfr1445	OR5B12
Sfrp4	SFRP4
Vstm2l	VSTM2L
Avpr2	AVPR2
Olfr1446	OR5B3
Dohh	DOHH
Fbxo22	FBXO22
Gatc	AL021546.1
Gatc	GATC
Lrig2	LRIG2
Twist1	TWIST1
Anapc2	ANAPC2
Wls	WLS
L1cam	L1CAM
Tk2	TK2
Ccdc159	CCDC159
Commd5	COMMD5
Asb16	ASB16
Qrfp	QRFP
Ighv1-12	IGHV1-24
Ighv1-12	IGHV1-69-2
Zc3h15	ZC3H15
Olfr170	OR2AJ1
Megf10	MEGF10
Papss1	PAPSS1
AC155937.1	AC005551.1
Tti1	TTI1
Brs3	BRS3
Fibcd1	FIBCD1
Dohh	DOHH
Hscb	HSCB
Mapk6	MAPK6
Gsdma	GSDMA
Mcm10	MCM10
Zfp575	ZNF575
Ccnl1	CCNL1
Nrg4	NRG4
Ethe1	ETHE1
Triap1	TRIAP1
Tpo	TPO
Elfn1	ELFN1
Nudc	NUDC
Efna1	EFNA1
Cox6a1	COX6A1
Olfr958	OR10D3
Brinp3	BRINP3
2610301B20Rik	C8orf37
Npc2	NPC2
Rem1	REM1
Camk2a	CAMK2A
Acrbp	ACRBP
St8sia3	ST8SIA3
Fam205c	FAM205C
Asah1	ASAH1
Tmub2	TMUB2
Mad1l1	MAD1L1
Adamts9	ADAMTS9
Rpgrip1l	RPGRIP1L
Sh3bp1	SH3BP1
Nrm	NRM
Ntm	NTM
Ntng1	NTNG1
Pum1	PUM1
Hes1	HES1
Pex11a	PEX11A
Pirb	LILRA5
Matn2	MATN2
Pttg1	PTTG2
Pttg1	PTTG1
Ppp1r18	PPP1R18
Pcdh1	PCDH1
Ing4	ING4
Ift88	IFT88
6430571L13Rik	C3orf18
Csmd3	CSMD3
Timm17a	TIMM17A
Neurod1	NEUROD1
Dcun1d5	DCUN1D5
Dhcr7	DHCR7
Ptges2	PTGES2
Olfr1447	OR5B3
Tgm2	TGM2
Cerkl	CERKL
Gpr155	GPR155
Sult2a7	SULT2A1
Prima1	PRIMA1
Cbs	CBSL
Cbs	CBS
Apol6	APOL6
Acyp1	ACYP1
Slc22a18	SLC22A18
Ckap5	CKAP5
Rimbp3	RIMBP3
Rimbp3	RIMBP3B
Rimbp3	RIMBP3C
Pkp4	PKP4
Fez2	FEZ2
Tcl1b3	TCL1B
Ezr	EZR
Mrm2	MRM2
Plekho2	AC069368.1
Plekho2	PLEKHO2
Gm4907	TES
Cdh6	CDH6
Phf24	PHF24
Mog	MOG
Nudt1	NUDT1
Gm15448	LILRA5
Tars	TARS
Kcnc3	KCNC3
Edn3	EDN3
Kat6a	KAT6A
Abraxas2	ABRAXAS2
Hspa8	HSPA8
Kcna10	KCNA10
Tcl1b4	TCL1B
Maged1	MAGED1
Olfr1095	OR5T2
Fam19a1	FAM19A1
Olfr171	OR2AJ1
Cby3	CBY3
Trim39	TRIM39
Ighv1-16	IGHV1-24
Ighv1-16	IGHV1-69-2
Lilra6	LILRA5
Sytl3	SYTL3
Zc2hc1c	ZC2HC1C
Ear2	RNASE3
Ear2	RNASE2
Grb2	GRB2
1700123L14Rik	NUP50
Plekhf2	PLEKHF2
Nek9	NEK9
Itga4	ITGA4
Naa10	NAA10
Rnf38	RNF38
Ddx20	DDX20
Rprd1b	RPRD1B
Phgdh	PHGDH
Hps4	HPS4
Ppp4r1	PPP4R1
Zscan10	ZSCAN10
Sox3	SOX3
4933402N03Rik	C10orf120
Kdm5c	KDM5C
Snx8	SNX8
Msmb	MSMB
Gm14548	LILRA5
Cuzd1	CUZD1
Cd302	CD302
Psen1	PSEN1
Pira2	LILRA5
Galnt1	GALNT1
Cerk	CERK
Pwp1	PWP1
Fgfr2	FGFR2
Gm4985	TES
Isca2	ISCA2
Hic2	HIC2
Phf21a	PHF21A
Kcna7	KCNA7
Gramd1a	GRAMD1A
Llph	LLPH
Ntf5	NTF4
C1galt1c1	C1GALT1C1
Gm15922	LILRA5
Wdr93	WDR93
Il1f10	IL1F10
Gm6583	CCDC121
Prss56	PRSS56
Neurl1b	NEURL1B
Dmxl2	DMXL2
Sorbs2	SORBS2
Pex14	PEX14
Smc2	SMC2
Fam181a	FAM181A
Lamc3	LAMC3
Chek2	CHEK2
Cd209c	CLEC4M
Cd209c	CD209
Got1l1	GOT1L1
Myh7b	MYH7B
Drc3	DRC3
Dnmt3a	DNMT3A
Chrnd	CHRND
Cthrc1	CTHRC1
Tmem258	TMEM258
Lhb	LHB
Lhb	CGB3
Lhb	CGB2
Lhb	CGB7
Lhb	CGB1
Lhb	AC008687.1
Lhb	CGB5
Lhb	CGB8
Hnmt	HNMT
Gstp1	GSTP1
Iba57	IBA57
Rab34	RAB34
Ruvbl2	RUVBL2
Eif3b	EIF3B
Stk25	STK25
Apln	APLN
Ubap1	UBAP1
Ikzf1	IKZF1
Lypla2	LYPLA2
Sf1	SF1
Fen1	FEN1
Gm14444	ZNF124
Trpc4ap	TRPC4AP
Ndnf	NDNF
Naalad2	NAALAD2
Vwde	VWDE
Mmp13	MMP13
Slc7a11	SLC7A11
Scube3	SCUBE3
Gm14393	ZNF124
Noa1	NOA1
Farp2	FARP2
Gm10681	HSD3B1
Gm10681	HSD3B2
Il1rn	IL1RN
Pcdh12	PCDH12
Gm4450	HSD3B1
Gm4450	HSD3B2
Kcnip3	KCNIP3
Sp1	SP1
Stat3	STAT3
Ube2v2	UBE2V2
Hmga2	HMGA2
Chst12	CHST12
Efna3	EFNA3
Hsd3b5	HSD3B1
Hsd3b5	HSD3B2
Htatsf1	HTATSF1
Hsd3b3	HSD3B1
Hsd3b3	HSD3B2
Dab2	DAB2
Eef1g	EEF1G
Grifin	GRIFIN
Lmod1	LMOD1
Gm14399	ZNF709
Gm14399	AC008758.1
Tex13b	TEX13A
Zfp697	ZNF697
Zfp503	ZNF503
Msi1	MSI1
Nrn1	NRN1
Nrl	NRL
Arhgap4	ARHGAP4
Lrrc72	LRRC72
Det1	DET1
Lfng	LFNG
Ndufa10	NDUFA10
Mamstr	MAMSTR
Gys1	GYS1
Kmt2b	KMT2B
2810006K23Rik	C12orf65
Hsd3b4	HSD3B1
Hsd3b4	HSD3B2
Lyrm4	LYRM4
Gjc2	GJC2
Hsd3b2	HSD3B1
Hsd3b2	HSD3B2
Dusp1	DUSP1
Hmgn3	HMGN3
Gm5592	C2orf78
Fam83d	FAM83D
Fam49a	FAM49A
Il1rl1	IL1RL1
Fars2	FARS2
Ttyh3	TTYH3
Mphosph9	MPHOSPH9
Guk1	GUK1
Selenok	SELENOK
Calr	CALR
Asb2	ASB2
Agtr1a	AGTR1
Gm13723	OR8H1
Gm13723	OR8H3
Gm13723	OR8H2
Plk3	PLK3
Ghrl	GHRL
Prok1	PROK1
Gnpda1	GNPDA1
Myrip	MYRIP
Cyr61	CYR61
Rev1	REV1
Tcl1	TCL1A
Rab20	RAB20
Pank3	PANK3
Vsig1	VSIG1
Pi4ka	PI4KA
Ky	KY
Tbcc	TBCC
Lrrc15	LRRC15
Fermt2	FERMT2
Prph2	PRPH2
Ptger1	PTGER1
Ift140	IFT140
Plch1	PLCH1
Pkn1	PKN1
Naif1	NAIF1
Ly75	LY75-CD302
Ly75	LY75
Rps27a	RPS27A
Zfp287	ZNF287
Tnfsf13	TNFSF13
Atxn7l3	ATXN7L3
Slc25a25	SLC25A25
Zfp865	ZNF865
Dhx35	DHX35
Ambp	AMBP
Iqce	IQCE
Slc22a17	SLC22A17
Fam19a4	FAM19A4
Ncoa4	NCOA4
Zfp524	ZNF524
Pate4	PATE4
Ank1	ANK1
Olfr1097	OR8H1
Olfr1097	OR8H3
Olfr1097	OR8H2
Ccdc106	CCDC106
Nr0b2	NR0B2
Eif5b	EIF5B
Pate1	PATE1
Clhc1	CLHC1
Trpm4	TRPM4
Ltbp2	LTBP2
